title,company,location,job_type,employment_type,description,requirements
Associate Commercial Real Estate (m/w/d) -,Taylor Wessing PartG mbB,Frankfurt,"Berufseinstieg/Trainee, Feste Anstellung",Vollzeit,"Taylor Wessing ist eine führende Wirtschaftskanzlei, die weltweit nationale und multinationale Unternehmen in allen Rechtsfragen berät. Wir stehen für exzellente Rechtsberatung, tiefgründig, in aller Breite und dennoch auf den Punkt. Mit unserem Leitgedanken „Challenge expectation, together“ verpflichten wir uns, das Erwartbare zu hinterfragen und über das Naheliegende hinaus zu denken. So finden wir die besten Lösungen: gemeinsam mit unseren Mandantinnen und Mandanten.Dieser Anspruch macht uns besonders in Bereichen stark, in denen die Meilensteine der Digitalisierung gesetzt werden: Technology, Life Sciences & Healthcare und Energy & Infrastructure. So gestalten wir heute die Geschäftsentwicklung unserer Mandanten mit den Potenzialen der Technologien von morgen.","Hervorragende juristische Qualifikationen, belegt durch überdurchschnittliche Examina; eine Promotion und/oder ein LL.M. sind von Vorteil, können aber auch noch erworben werdenErste Berufserfahrung ist willkommen, aber kein Muss - wir fördern auch Berufseinsteiger:innenLust, an spannenden Mandaten zu arbeiten und mit Ihren Aufgaben zu wachsenIhr Englisch ist sicher in Wort und Schrift"
Generalist People Operations (m/w/d) befristet für 1 Jahr,Eppendorf SE,Hamburg,Befristeter Vertrag,Vollzeit,"Eppendorf ist ein führendes Life-Science-Unternehmen, das Instrumente, Verbrauchsmaterialien und Dienstleistungen für die Handhabung von Flüssigkeiten, Proben und Zellen in Laboratorien weltweit entwickelt und vertreibt. Eppendorf Produkte werden in akademischen und kommerziellen Forschungslaboratorien eingesetzt, z.B. in Unternehmen aus der pharmazeutischen und biotechnologischen sowie der chemischen und Lebensmittelindustrie.Bei Eppendorf zu arbeiten bedeutet, Teil einer Gemeinschaft von mehr als 5.000 Wissenschaftlern, Ingenieuren sowie Spezialisten aus vielen anderen Disziplinen in über 30 Ländern zu sein. Wir alle sind einer Mission verpflichtet: Der kompetente Partner und Berater der Wahl für biowissenschaftliche Labors auf der ganzen Welt zu sein - mit unseren erstklassigen Produkten, unseren Dienstleistungen und unserer Zuverlässigkeit.","Sie verfügen über ein erfolgreich abgeschlossenes Hochschulstudium mit Schwerpunkt Personal oder eine kaufmännische Ausbildung.Sie haben erste Berufserfahrung im Personalbereich sowie ein gutes Verständnis für personalrelevante Prozesse und Schnittstellen.Sie können gute Kenntnisse im Arbeitsrecht vorweisen sowie idealerweise erste Erfahrung in der Zusammenarbeit mit Betriebsräten.Sie sind sicher im Umgang mit den gängigen MS Office-Anwendungen, wie Word und Excel, und haben Erfahrung im Umgang mit HR-Systemen, vorzugsweise Workday.Sie zeichnen sich durch eine verantwortungsbewusste, eigenständige Arbeitsweise sowie Empathie und Diskretion aus.Sie überzeugen durch Ihre ausgeprägte Hands-On-Mentalität, Ihre Kommunikationsfähigkeiten sowie Ihre Teamfähigkeit.Sie haben sehr gute Deutsch- und gute Englischkenntnisse in Wort und Schrift."
"Haustechniker / Anlagenmechaniker Sanitär-, Heizungs-, Klimatechnik (m/w/d) in München",Schön Klinik Gruppe,München,Feste Anstellung,Vollzeit,"Sie wünschen sich einen modernen Arbeitgeber und eine unbefristete Festanstellung, bei der Sie für Ihre Arbeit gewertschätzt werden? Dann sind Sie bei uns richtig!Die Schön Klinik München Schwabing, Teil der Schön Klinik Gruppe, ist mit 180 Betten die größte neurologische Fachklinik in München und zertifizierte Parkinson-Klinik. Unser Team aus 450 Mitarbeitenden betreut jährlich rund 3.000 Patientinnen und Patienten - ambulant, stationär und tagesstationär in den Tageskliniken Demenz und Parkinson.Wer passt zu uns? Haustechniker (m/w/d); Anlagenmechaniker (m/w/d); Sanitär-, Heizungs-, Klimatechnik (m/w/d) in Vollzeit zum nächstmöglichen Zeitpunkt.","Abgeschlossene Ausbildung als Anlagenmechaniker für Sanitär-, Heizungs- und Klimatechnik oder als Zentralheizungs- und Lüftungsbauer bzw. Gas- und Wasserinstallateur (m/w/d)Kenntnisse im Bereich der einschlägigen RegelwerkeGute EDV Kenntnisse, Erfahrung in MT-BT-Data/CAFM-Systemen von VorteilSie verfügen über eine gute Auffassungsgabe um technische Probleme oder Schwierigkeiten in der Anwendung zu analysieren und zu behebenEinsatzfreude, Teamfähigkeit und Dienstleistungsorientierung prägen Ihren täglichen ArbeitsalltagBereitschaft zur Fort- und WeiterbildungsmaßnahmenMehrjährige BerufserfahrungFührerscheinklasse B"
Buying Assistant (m/f/d) Exclusive Collections (Private Label),About You SE & Co. KG,Berlin,Feste Anstellung,"Homeoffice möglich, Vollzeit","Our creative team in Berlin drives the entire process from development to launch for our private label collections. Composed of experienced designers, apparel technicians, and buyers, we constantly monitor the latest trends and identify upcoming top sellers.As aBuying Assistant (m/f/d)Exclusive Collections (Private Label), you'll be instrumental in supporting our buyers with product development and collection planning for our womenswear and menswear lines, often collaborating with renowned fashion influencers.","Highly organized and fashion-driven with hands-on experience supporting buying teams in dynamic, trend-focused retail environmentsA deep understanding of the fashion product lifecycle — from initial concept and sample coordination to order placement and post-delivery analysisStudies in textiles, business administration, or comparable trainingGood MS Office skills, especially Excel, with proven proficiency in analyzing sales and stock dataA structured approach and enjoyment of administrative tasksEnthusiasm for fashion and e-commerce, coupled with a sharp eye for trends, fabrics, and silhouettesStrong awareness of customer behavior and competitor activityMotivation, flexibility, and attention to detailA hands-on mentality and a proactive approach to problem-solvingPassionate about the intersection of creativity and commerce, with a collaborative mindset and strong administrative skillsA dependable team player who thrives in fast-paced environments and contributes to delivering successful fashion collections"
Data Operations Analyst – Adsquare Data (m/f/d),adsquare GmbH,Berlin,Feste Anstellung,Vollzeit,"Hi there, we are… a highly motivated and skilled team, where everyone’s role has a real impact on the company’s growth. Success and fun are combined in a great company culture with people from all over the world, that creates a melting pot of individuals with more than 20 different Nationalities!Be part of a ambitious company whose drive is to take the advertising world into a new eraBuild digital products which aim at connecting both the digital and analog world for Advertisers","Highly passionate about dataPassionate about data operations – ensuring smooth ingestion, processing, and deliveryA problem solver & automation enthusiast – always looking for ways to reduce manual effortExperienced in managing data pipelines & ingestion workflows (4+ years in Data Ops, Data Engineering, or AdTech)Familiar with AdTech & programmatic advertising (DSPs, audience segmentation, taxonomy)Proficient in SQL, Python, ETL workflows/DBT, cloud data infrastructure (AWS, GCP, Snowflake, etc.)Experienced with data monitoring & quality control – ensuring accuracy & complianceAble to work across teams – collaborating with Engineering, Product, and PartnershipsA self-starter who can take ownership and drive improvements in scalability & efficiencyYou feel that you don't meet all but most requirements?"
Consultant Sparkassen-Finanzgruppe (m/w/d),Sopra Steria,"bundesweit, Berlin, Frankfurt, Hamburg, Köln, Leipzig, München",Feste Anstellung,"Homeoffice möglich, Vollzeit","Wir sind eine der führenden Management- und Technologieberatungen und verstehen uns als Vordenker*innen. Wir handeln und denken strategisch, sind überzeugend und unterstützen unsere Kunden mit maßgeschneiderten Lösungen, präzisen Prozessen und innovativen Technologien. Weltweit sind wir 52.000 kreative und kluge Köpfe, in Deutschland und Österreich rund 2.700. Gemeinsam gestalten wir mit digitalen Technologien die Zukunft unserer Kunden und die der Gesellschaft.Vielfalt ist eine wichtige Grundlage unserer Unternehmenskultur. Wir möchten ein inklusives Umfeld schaffen, das die Diversität all unserer Mitarbeitenden berücksichtigt und in dem du dich bestmöglich entfalten kannst. Denn wir bei Sopra Steria sind davon überzeugt, dass deine Individualität der Schlüssel zu einem nachhaltigen Unternehmenserfolg ist.Bist du bereit das digitale Europa zu gestalten?","Abgeschlossene bankfachliche Ausbildung oder ein abgeschlossenes Studium der (Wirtschafts-) Informatik, -Mathematik, Wirtschaftswissenschaften oder eines vergleichbaren StudiumsDu hast bereits erste Erfahrungen in der Projektarbeit oder im Projektmanagement gesammelt und fühlst Dich in der Bankenwelt und ihren komplexen fachlichen Themenfeldern zuhauseDabei hast Du Spaß an Digitalisierungsthemen und bist bereit Dich tief in komplexe Themenstellungen einzuarbeitenGute Deutschkenntnisse (ab B2 Niveau) sowie Englischkenntnisse runden dein Profil ab"
W2-Professur für Organisation und Management in der Sozialen Arbeit (m/w/d),DUALE HOCHSCHULE SACHSEN – Staatliche Studienakademie Plauen,Breitenbrunn,Feste Anstellung,Vollzeit,"Die Duale Hochschule Sachsen führt in etwa 40 Studiengängen Studierende in praxisintegrierenden dualen Studiengängen zum Abschluss Bachelor of Arts, Bachelor of Science oder Bachelor of Engineering und wird auch duale Master-Studiengänge anbieten und kooperative Forschung betreiben. Dabei werden die wissenschaftlich-theoretischen Studienabschnitte an den Staatlichen Studienakademien und die praktischen Studienabschnitte bei einem Praxispartner realisiert. Damit stellt die Duale Hochschule Sachsen den Einrichtungen der Wirtschaft, der freien Berufe, vergleichbaren Einrichtungen außerhalb der Wirtschaft und Einrichtungen von Trägern sozialer Aufgaben exzellent qualifizierte Fach- und Führungskräfte in den Fachbereichen Wirtschaft, Technik sowie Gesundheit und Soziales zur Verfügung. Sie ist mit ihren sieben Staatlichen Studienakademien fest in den Regionen Sachsens verwurzelt.An derStaatlichen Studienakademie Breitenbrunnist - unter dem Vorbehalt der späteren Ausbringung der W2-Planstelle durch den Haushaltsgesetzgeber - folgende Stelleab 01.10.2025 (frühestens ab Ausbringung der W2-Planstelle durch den Haushaltsgesetzgeber)zu besetzen:W2-Professur für Organisation und Management in der Sozialen Arbeit (m/w/d)(Vollzeit, unbefristet)vorrangig im Studienbereich Sozial- und Gesundheitswesen, Studiengang Soziale Arbeit(Kennziffer BR 04/2025)","Alle Bewerbenden müssen die Einstellungsvoraussetzungen nach § 59 SächsHSG erfüllen:abgeschlossenes Hochschulstudiumdes entsprechenden Wissenschaftsgebietes (z. B. Soziale Arbeit, Wirtschaftswissen),pädagogische Eignung,die in der Regel durch Erfahrungen in der Lehre, hochschuldidaktische Qualifikationen und durch eine Probeveranstaltung (Probevortrag, Probelehrveranstaltung) nachgewiesen wird,besondereBefähigung zu wissenschaftlicher Arbeit,die in der Regel durch die Qualität einer Promotion nachgewiesen wird,besondere Leistungen bei der Anwendung oder Entwicklung wissenschaftlicher Kenntnisse und Methoden in einerin der Regel fünfjährigen, einschlägigen beruflichen Praxis,von der mindestens drei Jahre außerhalb des Hochschulbereiches ausgeübt worden sein müssen."
Consultant Sparkassen-Finanzgruppe (m/w/d),Sopra Steria,"bundesweit, Berlin, Frankfurt, Hamburg, Köln, Leipzig, München",Feste Anstellung,"Homeoffice möglich, Vollzeit","Wir sind eine der führenden Management- und Technologieberatungen und verstehen uns als Vordenker*innen. Wir handeln und denken strategisch, sind überzeugend und unterstützen unsere Kunden mit maßgeschneiderten Lösungen, präzisen Prozessen und innovativen Technologien. Weltweit sind wir 52.000 kreative und kluge Köpfe, in Deutschland und Österreich rund 2.700. Gemeinsam gestalten wir mit digitalen Technologien die Zukunft unserer Kunden und die der Gesellschaft.Vielfalt ist eine wichtige Grundlage unserer Unternehmenskultur. Wir möchten ein inklusives Umfeld schaffen, das die Diversität all unserer Mitarbeitenden berücksichtigt und in dem du dich bestmöglich entfalten kannst. Denn wir bei Sopra Steria sind davon überzeugt, dass deine Individualität der Schlüssel zu einem nachhaltigen Unternehmenserfolg ist.Bist du bereit das digitale Europa zu gestalten?","Abgeschlossene bankfachliche Ausbildung oder ein abgeschlossenes Studium der (Wirtschafts-) Informatik, -Mathematik, Wirtschaftswissenschaften oder eines vergleichbaren StudiumsDu hast bereits erste Erfahrungen in der Projektarbeit oder im Projektmanagement gesammelt und fühlst Dich in der Bankenwelt und ihren komplexen fachlichen Themenfeldern zuhauseDabei hast Du Spaß an Digitalisierungsthemen und bist bereit Dich tief in komplexe Themenstellungen einzuarbeitenGute Deutschkenntnisse (ab B2 Niveau) sowie Englischkenntnisse runden dein Profil ab"
"Duales Studium Informatik/Künstliche Intelligenz (B.Sc.), Campusmodell Bremen/Stuttgart 2026 (w/m/d)",Mercedes-Benz AG,Bremen,"Ausbildung, Studium","Homeoffice möglich, Vollzeit","Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus.Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen bedeutet, Teil eines globalen Teams zu werden, dessen Ziel es ist, die begehrenswertesten Automobile der Welt zu bauen. Together for excellence.Stellennummer: MER0003NFE","Anlagen zur Online-Bewerbung: deine letzten zwei Zeugnisse und dein LebenslaufUnsereschulischen Mindestvoraussetzungen für deine Bewerbungfindest du auf unserer HomepageWas du außerdem mitbringen solltest:Engagement, Belastbarkeit und KreativitätSelbstständiges und teamorientiertes ArbeitenFreude am Konzipieren und ProgrammierenAusgeprägtes logisch-analytisches DenkvermögenInteresse an technischen ThemenBegeisterung für unsere ProdukteBereitschaft zur MobilitätWir freuen uns insbesondere über Bewerbungen von Menschen mit Behinderung. Untersbv-bremen@mercedes-benz.comkannst du dich zudem an die Schwerbehindertenvertretung des Standorts wenden, die dich gerne im weiteren Bewerbungsprozess unterstützt.Weitere InformationenDauer des Studiums: 01.10.2026 – 30.09.2029Die Theoriephasen finden an der DHBW Stuttgart statt.Die Praxiseinsätze finden im ersten Studienjahr in Stuttgart und ab dem zweiten Studienjahr überwiegend am Standort Bremen statt. Ein Einsatz kann weltweit stattfinden.Deine Mobilität fördern wir durch das Deutschland-Ticket JugendBW. Bei Standortwechseln erhältst du zusätzliche finanzielle Unterstützung. Bei Aufenthalten in Stuttgart ist in der Regel eine Wohnheimunterbringung möglich."
Data Engineer (w/m/d) Medizinprodukte,B.Braun Vertriebs GmbH,Melsungen,Feste Anstellung,"Homeoffice möglich, Vollzeit","Sie sind ein wichtiger Teil unserer Zukunft. Hoffentlich sind wir auch ein Teil Ihrer Zukunft! Bei B. Braun schützen und verbessern wir die Gesundheit der Menschen weltweit. Sie unterstützen diese Vision, indem Sie Ihr Know-how einbringen und Innovation, Effizienz und Nachhaltigkeit als Werte teilen. Deshalb möchten wir unser Unternehmen gemeinsam mit Ihnen weiter entwickeln. Mit Blick auf Ihre Zukunft leisten wir gemeinsam einen Beitrag zur Gesundheitsversorgung weltweit, mit Vertrauen, Transparenz und Wertschätzung. Das ist Sharing Expertise.Innerhalb des Group Digital Departments suchen wir zum nächstmöglichen Zeitpunkt für das Team „Cloud Data Engineering“ einen Data Engineer (w/m/d) Medizinprodukte am Standort Melsungen.","Fachliche Kompetenzen:Sie verfügen mindestens über ein erfolgreich abgeschlossenes Bachelorstudium der (Wirtschafts-)Informatik oder eine äquivalente QualifikationSie verfügen über mehrjährige Berufserfahrung in einem einschlägigen GebietSie haben Erfahrung im Management von Datenprojekten (DataOps) im pharmazeutischen Umfeld (GxP) einschließlich der Planung, Durchführung und ÜberwachungSie sind sicher im Umgang mit modernen Daten- und Analytics-Lösungen sowie den damit verbundenen ProgrammiersprachenSehr gute Englischkenntnisse runden Ihr Profil abPersönliche Kompetenzen:Sie besitzen die Fähigkeit, technische Konzepte verständlich zu erklärenDie Zusammenarbeit und Kommunikation mit diversen Interessensgruppen auf internationaler Ebene bereiten Ihnen SpaßSie verfügen über eine hohe Eigeninitiative, eine selbstständige und eigenverantwortliche Arbeitsweise und in komplexen Strukturen arbeiten ist für Sie kein ProblemEine logische und analytische Denkweise zeichnet Sie aus, um komplexe Datenstrukturen innerhalb von Geschäftsprozessen zu erkennen und in praktikable Lösungen umzusetzen"
Fachkraft für Inhouse-/ Lagerlogistik (m/w/d),GBA Gesellschaft für Bioanalytik mbH - Hameln,Hameln,Feste Anstellung,Vollzeit,"DieGBA Groupist ein internationales Life Science Dienstleistungsunternehmen mit einem breiten Angebot an analytischen, logistischen und fachspezifischen Services in den Bereichen Pharma, Medizinprodukte, Kosmetika, Chemie, Lebensmittel, Trinkwasser und Umwelt. Das Leistungsangebot umfasst Laboranalytik, Datenmanagement, spezielle logistische Dienstleistungen im Bereich klinischer Studien sowie die Beratung von privaten Unternehmen und öffentlichen Einrichtungen im Zusammenhang mit deren Aktivitäten im Bereich Forschung, Produktentwicklung, Markterschließung und Verbraucherschutz.Zusammenhalt und Spaß an der Arbeit zeichnen unsereTeamchemieaus. Wir wissen, dass unsereErfolgein den eingespielten Teams unsererMitarbeiterinnen und Mitarbeiter wurzeln.Deswegen bieten wir jedem Einzelnen dieChance zu wachsenund fördern Fach- und Führungskräfte. Bei uns entstehen stets neue Aufstiegschancen, Perspektiven und Möglichkeiten. In gegenseitiger Unterstützung wachsen wir weiter.#teamchemie #wissenschaftmitleidenschaft #gemeinsamwachsen #jointheteamZur Verstärkung unseres Teams am StandortHamelnsuchen wir Dich alsFachkraft für Inhouse-/ Lagerlogistik (m/w/d)(unbefristet, Vollzeit, 40 Std./Monat)","Du hast eine abgeschlossene Berufsausbildung alsFachlagerist:in(m/w/d),Fachkraft für Lagerlogistik(m/w/d) oder eine vergleichbare Qualifikation.Berufserfahrung im Bereich Logistik/Lagerhaltungist wünschenswert.Du besitzt einenFührerschein der Klasse B.Du bistzuverlässig,hast einen gutorganisiertenundsorgfältigenArbeitsstil.Du verfügst über sehr guteDeutschkenntnisse(mindestens C1) sowieGrundkenntnisse in MS Office."
Head of People and Culture (f/m/x),Bonial International GmbH,Berlin,Feste Anstellung,Vollzeit,"bonial helps you save time, money and paper!We are a digital advertising partner for offline businesses - we support retailers in their marketing activities and help them find a new audience.Would you like to join and be a part of digitalisation of retail?bonial is part ofAxel Springer SEand is the leading ""Drive to Store"" partner in Germany and France. Every day we inspire millions of users by connecting them to their favourite shops and brands via our platforms ""kaufDA"" and ""MeinProspekt"" in Germany, and “bonial” in France.We are seeking a performance-oriented and data-drivenHead of People and Culture (f/m/x)who will lead the entire Department, including our People Business Partners, People Operations, Talent Acquisition & Employer Branding, and Health & Community Management. The ideal candidate is resourceful and resilient, operates with a sense of accountability, and brings a solution-oriented and positive mindset.As the Head of People and Culture (f/m/x), you will ensure that our P&C Department continues to operate efficiently, empowers the organization, and effectively prioritizes its resources. This role will report directly to the CFO and will serve as a trusted partner to the Leadership Team, providing guidance and expertise on all people and culture-related topics.Context:The People & Culture Department is undergoing a shift in how it delivers value to the organization. Going forward, it will be critical that the following topics are prioritized:Driving a performance-culture across the companyEmpowering our leaders, helping them operate with less dependence on the P&C DepartmentHelping the organization drive efficiency, focusing on short-term and long-term business-successSupporting the organization shift to an office-first culture, leveraging in-person interactionsPartnering with our Works Council to best address the needs of our business and our people","Extensive leadership or comparable experience in senior HR functionsExperience in managing organizational change would also be highly valuedProven experience in working together with German Works Councils and in-depth knowledge of German labor law (experience with French labor law would also be beneficial, but not required)Excellent communication skills  in German (C2) and English (min. C1); French is beneficial, but not requiredIdeally, the following statements will resonate with you:You maintain a commercial and business mindsetYou believe that driving a performance-culture is a key ingredient to business successYou lead through empowerment & professional developmentYou bring empathy, build trust and encourage cross-team collaborationYou operate with a sense of urgency and accountabilityYou value creativity and an open mindsetYou consistently apply a solution-oriented approachYour actions and decisions are driven by data, KPIs and measurable resultsYou take ownership in your work, and in the work of your teams"
"Duales Studium Informatik/Künstliche Intelligenz (B.Sc.), Campusmodell Berlin/Stuttgart 2026 (w/m/d)",Mercedes-Benz AG,"Berlin, Stuttgart","Ausbildung, Studium","Homeoffice möglich, Vollzeit","Life is always about becoming… Im Leben geht es darum, sich auf eine Reise zu begeben, um die beste Version unseres zukünftigen Selbst zu werden. Während wir Neues entdecken, stellen wir uns Herausforderungen, meistern sie und wachsen über uns hinaus.Bewerben Sie sich bei Mercedes-Benz und finden Sie den Aufgabenbereich, in dem Sie Ihre Talente individuell entfalten können. Dabei werden Sie von visionären Kolleginnen und Kollegen unterstützt, die Ihren Pioniergeist teilen. Bei uns einzusteigen bedeutet, Teil eines globalen Teams zu werden, dessen Ziel es ist, die begehrenswertesten Automobile der Welt zu bauen. Together for excellence.Stellennummer: MER0003NF5","Anlagen zur Online-Bewerbung: deine letzten zwei Zeugnisse und dein LebenslaufUnsereschulischen Mindestvoraussetzungen für deine Bewerbungfindest du auf unserer HomepageWas du außerdem mitbringen solltest:Engagement, Belastbarkeit und KreativitätSelbstständiges und teamorientiertes ArbeitenFreude am Konzipieren und ProgrammierenAusgeprägtes logisch-analytisches DenkvermögenInteresse an technischen ThemenBegeisterung für unsere ProdukteBereitschaft zur MobilitätWir freuen uns insbesondere über Bewerbungen von Menschen mit Behinderung. Untersbv-berlin@mercedes-benz.comkannst du dich zudem an die Schwerbehindertenvertretung des Standorts wenden, die dich gerne im weiteren Bewerbungsprozess unterstützt.Weitere InformationenDauer des Studiums: 01.10.2026 – 30.09.2029Die Theoriephasen finden an der DHBW Stuttgart statt.Die Praxiseinsätze finden im ersten Studienjahr in Stuttgart und ab dem zweiten Studienjahr überwiegend am Standort Berlin statt. Ein Einsatz kann weltweit stattfinden.Deine Mobilität fördern wir durch das Deutschland-Ticket JugendBW. Bei Standortwechseln erhältst du zusätzliche finanzielle Unterstützung. Bei Aufenthalten in Stuttgart ist in der Regel eine Wohnheimunterbringung möglich."
Duales Studium (m/w/d) Bauingenieurwesen / Infrastruktur & Umwelt (B.Eng. oder M.Eng.),ZIV GmbH,Darmstadt,"Ausbildung, Studium",Vollzeit,"Wir sind die ZIV GmbHSeit 1998 unterstützen wir Entscheidungsträgerinnen in der Verkehrsplanung und Verkehrstechnik – von der ersten Idee bis zur Umsetzung intelligenter Mobilitätslösungen. Unser interdisziplinäres Team aus rund 25 erfahrenen und jungen Kolleginnen arbeitet an der Optimierung von Verkehrssystemen auf kommunaler und regionaler Ebene – unabhängig, nachhaltig und innovativ.Für unser Team in Darmstadt suchen wir motivierte Studierende (m/w/d), die im Rahmen eines dualen Bachelor- oder Masterstudiums aktiv zur Mobilität von morgen beitragen möchten.Werde Teil eines Unternehmens, das Technik, Planung und Umwelt intelligent verbindet – und bring deine Ideen in echte Verkehrsprojekte ein.Dein duales Studium bei unsWir bieten dir eine duale Studienstelle im Bachelor- (B.Eng.) oder Masterbereich (M.Eng.) mit Schwerpunkt auf Verkehr und Mobilität – in Kooperation mit:Hochschule Darmstadt – Bauingenieurwesen (B.Eng.), Schwerpunkt VerkehrswesenFrankfurt University of Applied Sciences – Infrastruktur und Umwelt (B.Eng.), Schwerpunkt Verkehr und MobilitätDein Starttermin:Wintersemester 2025/26 (B.Eng.)Sommersemester 2026 (M.Eng.)","Du verfügst über (Fach-)Hochschulreife oder hast bereits ein Studium im Bereich Verkehr, Infrastruktur oder Umwelt begonnenDeine Begeisterung für nachhaltige Verkehrsplanung und Mobilitätsentwicklung treibt Dich anMit Eigeninitiative, Teamgeist und Freude am Mitdenken gestaltest Du aktiv im Team mitSehr gute Deutschkenntnisse auf mindestens C1-Niveau bringst Du mitEin sechswöchiges Vorpraktikum im Bauhauptgewerbe wäre von Vorteil, kann aber auch nachgeholt werden"
Senior Manager Product Lifecycle & Data Management,B.Braun Vertriebs GmbH,Melsungen,Feste Anstellung,"Homeoffice möglich, Vollzeit","Sie sind ein wichtiger Teil unserer Zukunft. Und hoffentlich sind wir auch ein Teil von Ihrer! Bei B. Braun schützen und verbessern wir die Gesundheit von Menschen weltweit. Weil Sie diese Vision unterstützen, Expertise mitbringen und Innovation, Effizienz und Nachhaltigkeit als Werte teilen, möchten wir mit Ihnen unser Unternehmen weiterentwickeln. Mit Vertrauen, Transparenz und Wertschätzung leisten wir einen gemeinsamen Beitrag zur Gesundheitsversorgung weltweit und haben dabei auch Ihre Zukunft im Blick. Das ist Sharing Expertise.Für unsere Abteilung Product Lifecycle Management (PLM) Guidance des Center of Excellence Infusion and Pain Therapy (CoE IPT) suchen wir zum nächstmöglichen Zeitpunkt einen Senior Manager (w/m/d) Product Lifecycle & Data Management am Standort Melsungen.Die Abteilung Product Lifecycle Management (PLM) Guidance treibt die Standardisierung und Verbesserung des bereichs- und funktionsübergreifenden Produkt-Lebenszyklus-Management-Prozesses für nicht-aktive Medizinprodukte voran. Der Fokus liegt auf den Bereichen Research & Development (R&D) und Regulatory Affairs (RA) der Sparte Hospital Care.Im Rahmen der Digitalisierung wirkt das Team aktiv in Projekten mit konzernweiter Relevanz mit und übernimmt dabei auch die Projektleitung für die Einführung neuer Prozesse und Software mit dem Schwerpunkt auf Medizinprodukte in der Sparte Hospital Care.","Fachliche KompetenzenSie verfügen mindestens über ein erfolgreich abgeschlossenes Bachelorstudium der Natur- oder Ingenieurwissenschaften, der Wirtschaftsinformatik oder einer ähnlichen DisziplinSie können mehrjährige Berufserfahrung in einem einschlägigen Bereich vorweisenSie haben Erfahrung in PLM Daten- und Prozess-Modellierung, dem Produkt-Entwicklungsprozess und idealerweise auch dem MedizinproduktbereichWeiterhin bringen Sie fundierte Kenntnisse im Projektmanagement mitSehr gute Deutsch- und Englischkenntnisse runden ihr Profil abPersönliche KompetenzenDie Arbeit im IT-Umfeld macht Ihnen Spaß und Sie sind motiviert, die Digitalisierung bei B.Braun mitzugestaltenIhre Arbeitsweise zeichnet sich durch hohe Eigenverantwortung und die Fähigkeit der Komplexitätsreduktion ausSie verfügen über ausgeprägte Kommunikations- und Teamfähigkeiten, auch in internationalen und interkulturellen KontextenSie haben ein hohes Prozessverständnis und gehen analytisch und systematisch vorSie sind bereit gelegentlich zu reisen (etwa 2-3 Mal jährlich an globale Standorte)"
"Integrator Account Manager (DE & EN Speaking), EU Fashion Marketplace (m/w/d)",Amazon Europe Core,München,Feste Anstellung,Vollzeit,"Reporting to the Head of Seller Services (UK), EU Fashion Marketplace in Europe, this will be a business development role responsible for setting up and managing the relationship with the top 3rd party integrators driving new business acquisition through a multi-faceted approach. As an IBAM, you will be responsible for working with the integrators to generate a pipeline of promising new seller leads and facilitating the business expansion of their sellers on other Amazon EU markets. You will play a critical role in supporting the successful launch of these new sellers, guiding them through the onboarding process and ensuring they are able to efficiently make their diverse product offerings available to millions of Amazon customers. You will also serve as an Account Manager, building strong relationships with your assigned integrators and their sellers, providing guidance and troubleshooting assistance as needed, while also helping them grow their presence and sales on the marketplace. This multifaceted role requires a unique blend of business development, account management, and customer advocacy skills.Job ID: 2914368 | Amazon EU SARL (Germany Branch) - D70","BASIC QUALIFICATIONS- Bachelor's degree or equivalent, or experience in sales or marketing work (like e-commerce, retail technology, SaaS) or equivalentPREFERRED QUALIFICATIONS- Experience influencing at all levels within an organization, particularly at the executive level- Experience exceeding sales targets using a consultative, solutions-focused approach or equivalent"
